"11","598"
"12","462"
"9","462"
"13","462"
"17","462"
"2","600"
"12","600"
"9","600"
"15","600"
"1","601"
"9","601"
"1","602"
"18","603"
"11","604"
"1","604"
"18","604"
"2","605"
"11","605"
"2","606"
"4","607"
"1","607"
"6","607"
"4","608"
"1","608"
"13","608"
"17","608"
"11","609"
"6","609"
"13","609"
"23","609"
"4","610"
"11","610"
"1","610"
"14","610"
"2","611"
"1","611"
"4","612"
"14","612"
"1","613"
"14","613"
"20","613"
